Date,Unnamed: 0,tmax,tmin,prcp
1985-10-21,42662,62.0,47.0,0.0
1985-10-22,42663,65.0,47.0,0.0
1985-10-23,42664,68.0,49.0,0.0
1985-10-24,42665,68.0,54.0,0.02
1985-10-25,42666,70.0,54.0,0.0
1985-10-26,42667,68.0,49.0,0.0
1985-10-27,42668,72.0,54.0,0.0
1985-10-28,42669,60.0,40.0,0.0
1985-10-29,42670,57.0,36.0,0.0
1985-10-30,42671,55.0,41.0,0.0
1985-10-31,42672,55.0,49.0,0.0
1985-11-01,42673,62.0,44.0,0.0
1985-11-02,42674,54.0,47.0,0.0
1985-11-03,42675,57.0,50.0,0.0
1985-11-04,42676,55.0,50.0,0.3
1985-11-05,42677,59.0,52.0,1.66
1985-11-06,42678,54.0,50.0,0.02
1985-11-07,42679,62.0,49.0,0.0
1985-11-08,42680,58.0,46.0,0.0
1985-11-09,42681,63.0,45.0,0.0
1985-11-10,42682,73.0,57.0,0.0
1985-11-11,42683,62.0,42.0,0.01
1985-11-12,42684,49.0,42.0,0.09
1985-11-13,42685,63.0,49.0,0.05
1985-11-14,42686,60.0,51.0,0.26
1985-11-15,42687,57.0,38.0,0.0
1985-11-16,42688,54.0,33.0,2.39
1985-11-17,42689,60.0,48.0,0.4
1985-11-18,42690,59.0,44.0,0.0
1985-11-19,42691,66.0,54.0,0.0
1985-11-20,42692,77.0,62.0,0.0
1985-11-21,42693,62.0,38.0,0.0
1985-11-22,42694,46.0,36.0,0.78
1985-11-23,42695,52.0,39.0,0.0
1985-11-24,42696,54.0,40.0,0.0
1985-11-25,42697,44.0,36.0,0.01
1985-11-26,42698,42.0,34.0,0.83
1985-11-27,42699,48.0,40.0,0.08
1985-11-28,42700,41.0,37.0,1.15
1985-11-29,42701,38.0,36.0,0.0
1985-11-30,42702,43.0,38.0,0.06
1985-12-01,42703,50.0,38.0,0.27
1985-12-02,42704,55.0,30.0,0.12
1985-12-03,42705,35.0,26.0,0.0
1985-12-04,42706,35.0,25.0,0.0
1985-12-05,42707,37.0,27.0,0.02
1985-12-06,42708,36.0,32.0,0.14
1985-12-07,42709,41.0,29.0,0.0
1985-12-08,42710,47.0,36.0,0.0
1985-12-09,42711,46.0,39.0,0.0
1985-12-10,42712,46.0,40.0,0.0
1985-12-11,42713,49.0,44.0,0.13
1985-12-12,42714,49.0,39.0,0.01
1985-12-13,42715,40.0,38.0,0.07
1985-12-14,42716,39.0,24.0,0.0
1985-12-15,42717,34.0,20.0,0.0
1985-12-16,42718,41.0,30.0,0.0
1985-12-17,42719,38.0,31.0,0.0
1985-12-18,42720,35.0,18.0,0.0
1985-12-19,42721,30.0,16.0,0.0
1985-12-20,42722,29.0,20.0,0.04
1985-12-21,42723,31.0,23.0,0.0
1985-12-22,42724,29.0,18.0,0.0
1985-12-23,42725,41.0,29.0,0.01
1985-12-24,42726,55.0,39.0,0.0
1985-12-25,42727,48.0,20.0,0.0
1985-12-26,42728,24.0,15.0,0.0
1985-12-27,42729,42.0,20.0,0.0
1985-12-28,42730,37.0,29.0,0.01
1985-12-29,42731,42.0,27.0,0.0
1985-12-30,42732,34.0,25.0,0.0
1985-12-31,42733,49.0,31.0,0.01
1986-01-01,42734,40.0,33.0,0.0
1986-01-02,42735,46.0,32.0,0.0
1986-01-03,42736,48.0,40.0,0.34
1986-01-04,42737,43.0,28.0,0.0
1986-01-05,42738,43.0,30.0,0.46
1986-01-06,42739,37.0,25.0,0.0
1986-01-07,42740,27.0,18.0,0.0
1986-01-08,42741,28.0,17.0,0.0
1986-01-09,42742,40.0,21.0,0.0
1986-01-10,42743,45.0,34.0,0.0
1986-01-11,42744,39.0,28.0,0.0
1986-01-12,42745,51.0,33.0,0.0
1986-01-13,42746,47.0,19.0,0.0
1986-01-14,42747,22.0,16.0,0.0
1986-01-15,42748,24.0,8.0,0.0
1986-01-16,42749,37.0,24.0,0.0
1986-01-17,42750,44.0,30.0,0.0
1986-01-18,42751,63.0,41.0,0.0
1986-01-19,42752,55.0,45.0,0.19
1986-01-20,42753,50.0,37.0,0.18
1986-01-21,42754,51.0,39.0,0.0
1986-01-22,42755,59.0,37.0,0.0
1986-01-23,42756,43.0,29.0,0.0
1986-01-24,42757,33.0,23.0,0.0
1986-01-25,42758,51.0,28.0,0.46
1986-01-26,42759,51.0,38.0,2.19
1986-01-27,42760,38.0,22.0,0.22
1986-01-28,42761,23.0,14.0,0.15
1986-01-29,42762,23.0,14.0,0.02
1986-01-30,42763,30.0,21.0,0.02
1986-01-31,42764,35.0,24.0,0.0
1986-02-01,42765,41.0,24.0,0.0
1986-02-02,42766,48.0,35.0,0.07
1986-02-03,42767,43.0,31.0,0.0
1986-02-04,42768,38.0,30.0,0.44
1986-02-05,42769,45.0,34.0,0.14
1986-02-06,42770,41.0,25.0,0.0
1986-02-07,42771,25.0,19.0,0.39
1986-02-08,42772,36.0,23.0,0.0
1986-02-09,42773,35.0,28.0,0.0
1986-02-10,42774,38.0,31.0,0.0
1986-02-11,42775,34.0,24.0,0.42
1986-02-12,42776,31.0,19.0,0.0
1986-02-13,42777,31.0,18.0,0.0
1986-02-14,42778,30.0,19.0,0.0
1986-02-15,42779,34.0,26.0,0.0
1986-02-16,42780,31.0,22.0,0.0
1986-02-17,42781,35.0,29.0,0.06
1986-02-18,42782,38.0,34.0,0.84
1986-02-19,42783,40.0,36.0,0.02
1986-02-20,42784,40.0,33.0,0.2
1986-02-21,42785,40.0,37.0,0.28
1986-02-22,42786,40.0,29.0,0.0
1986-02-23,42787,37.0,33.0,0.0
1986-02-24,42788,39.0,30.0,0.0
1986-02-25,42789,38.0,21.0,0.0
1986-02-26,42790,31.0,18.0,0.0
1986-02-27,42791,37.0,26.0,0.0
1986-02-28,42792,37.0,22.0,0.0
1986-03-01,42793,40.0,24.0,0.0
1986-03-02,42794,40.0,26.0,0.0
1986-03-03,42795,49.0,29.0,0.0
1986-03-04,42796,43.0,36.0,0.0
1986-03-05,42797,50.0,35.0,0.0
1986-03-06,42798,46.0,37.0,0.0
1986-03-07,42799,40.0,18.0,0.0
1986-03-08,42800,30.0,15.0,0.0
1986-03-09,42801,46.0,28.0,0.0
1986-03-10,42802,44.0,36.0,0.0
1986-03-11,42803,67.0,38.0,0.09
1986-03-12,42804,48.0,35.0,0.0
1986-03-13,42805,40.0,36.0,0.63
1986-03-14,42806,46.0,39.0,0.65
1986-03-15,42807,64.0,42.0,0.06
1986-03-16,42808,60.0,43.0,0.0
1986-03-17,42809,52.0,39.0,0.0
1986-03-18,42810,59.0,41.0,0.0
1986-03-19,42811,70.0,46.0,0.01
1986-03-20,42812,62.0,21.0,0.0
1986-03-21,42813,36.0,18.0,0.0
1986-03-22,42814,45.0,24.0,0.0
1986-03-23,42815,51.0,33.0,0.0
1986-03-24,42816,52.0,41.0,0.0
1986-03-25,42817,60.0,40.0,0.0
1986-03-26,42818,75.0,52.0,0.0
1986-03-27,42819,64.0,45.0,0.02
1986-03-28,42820,62.0,42.0,0.0
1986-03-29,42821,78.0,48.0,0.0
1986-03-30,42822,78.0,55.0,0.0
1986-03-31,42823,75.0,60.0,0.0
1986-04-01,42824,71.0,54.0,0.0
1986-04-02,42825,73.0,52.0,0.0
1986-04-03,42826,64.0,48.0,0.0
1986-04-04,42827,55.0,47.0,0.05
1986-04-05,42828,52.0,41.0,0.04
1986-04-06,42829,44.0,39.0,0.14
1986-04-07,42830,69.0,43.0,0.0
1986-04-08,42831,75.0,52.0,0.01
1986-04-09,42832,55.0,43.0,0.0
1986-04-10,42833,49.0,38.0,0.0
1986-04-11,42834,47.0,38.0,0.0
1986-04-12,42835,54.0,40.0,0.0
1986-04-13,42836,60.0,40.0,0.0
1986-04-14,42837,67.0,41.0,0.0
1986-04-15,42838,65.0,49.0,0.17
1986-04-16,42839,49.0,42.0,1.91
1986-04-17,42840,54.0,42.0,0.7
1986-04-18,42841,66.0,51.0,0.01
1986-04-19,42842,72.0,47.0,0.0
1986-04-20,42843,64.0,47.0,0.0
1986-04-21,42844,62.0,51.0,0.33
1986-04-22,42845,63.0,43.0,0.09
1986-04-23,42846,43.0,35.0,0.39
1986-04-24,42847,67.0,42.0,0.0
1986-04-25,42848,69.0,52.0,0.01
1986-04-26,42849,66.0,56.0,0.05
1986-04-27,42850,72.0,58.0,0.0
1986-04-28,42851,82.0,54.0,0.0
1986-04-29,42852,71.0,52.0,0.03
1986-04-30,42853,76.0,56.0,0.0
1986-05-01,42854,75.0,54.0,0.02
1986-05-02,42855,58.0,47.0,0.0
1986-05-03,42856,55.0,41.0,0.0
1986-05-04,42857,62.0,41.0,0.0
1986-05-05,42858,85.0,53.0,0.0
1986-05-06,42859,92.0,58.0,0.07
1986-05-07,42860,79.0,53.0,0.02
1986-05-08,42861,70.0,50.0,0.0
1986-05-09,42862,65.0,45.0,0.0
1986-05-10,42863,74.0,44.0,0.0
1986-05-11,42864,68.0,49.0,0.0
1986-05-12,42865,72.0,47.0,0.0
1986-05-13,42866,70.0,51.0,0.0
1986-05-14,42867,69.0,52.0,0.0
1986-05-15,42868,62.0,54.0,0.0
1986-05-16,42869,73.0,57.0,0.09
1986-05-17,42870,84.0,60.0,0.0
1986-05-18,42871,86.0,66.0,0.0
1986-05-19,42872,86.0,68.0,0.0
1986-05-20,42873,71.0,63.0,0.11
1986-05-21,42874,72.0,62.0,0.27
1986-05-22,42875,71.0,61.0,0.35
1986-05-23,42876,75.0,58.0,0.0
1986-05-24,42877,75.0,58.0,0.0
1986-05-25,42878,80.0,61.0,0.0
1986-05-26,42879,76.0,58.0,0.0
1986-05-27,42880,81.0,57.0,0.0
1986-05-28,42881,86.0,67.0,0.0
1986-05-29,42882,88.0,67.0,0.0
1986-05-30,42883,94.0,73.0,0.0
1986-05-31,42884,93.0,71.0,0.75
1986-06-01,42885,90.0,69.0,0.0
1986-06-02,42886,80.0,54.0,0.0
1986-06-03,42887,69.0,49.0,0.0
1986-06-04,42888,75.0,56.0,0.0
1986-06-05,42889,84.0,66.0,0.0
1986-06-06,42890,77.0,62.0,0.52
1986-06-07,42891,64.0,60.0,0.02
1986-06-08,42892,85.0,64.0,0.07
1986-06-09,42893,80.0,64.0,0.0
1986-06-10,42894,80.0,58.0,0.0
1986-06-11,42895,88.0,70.0,0.0
1986-06-12,42896,71.0,57.0,0.91
1986-06-13,42897,75.0,55.0,0.05
1986-06-14,42898,84.0,63.0,0.0
1986-06-15,42899,86.0,70.0,0.0
1986-06-16,42900,84.0,72.0,0.0
1986-06-17,42901,80.0,59.0,0.0
1986-06-18,42902,74.0,54.0,0.0
1986-06-19,42903,80.0,59.0,0.09
1986-06-20,42904,80.0,63.0,0.01
1986-06-21,42905,81.0,61.0,0.0
1986-06-22,42906,84.0,61.0,0.0
1986-06-23,42907,91.0,70.0,0.0
1986-06-24,42908,85.0,65.0,0.0
1986-06-25,42909,74.0,58.0,0.0
1986-06-26,42910,81.0,57.0,0.0
1986-06-27,42911,87.0,68.0,0.09
1986-06-28,42912,86.0,73.0,0.0
1986-06-29,42913,89.0,70.0,0.0
1986-06-30,42914,80.0,61.0,0.1
1986-07-01,42915,80.0,60.0,0.03
1986-07-02,42916,75.0,66.0,0.91
1986-07-03,42917,79.0,62.0,0.0
1986-07-04,42918,77.0,55.0,0.0
1986-07-05,42919,91.0,68.0,0.0
1986-07-06,42920,98.0,75.0,0.0
1986-07-07,42921,98.0,70.0,0.0
1986-07-08,42922,93.0,77.0,0.0
1986-07-09,42923,82.0,73.0,0.04
1986-07-10,42924,85.0,66.0,0.0
1986-07-11,42925,75.0,63.0,0.0
1986-07-12,42926,71.0,62.0,0.92
1986-07-13,42927,72.0,63.0,0.47
1986-07-14,42928,86.0,65.0,0.0
1986-07-15,42929,87.0,64.0,0.0
1986-07-16,42930,80.0,69.0,0.0
1986-07-17,42931,82.0,70.0,0.0
1986-07-18,42932,90.0,70.0,0.16
1986-07-19,42933,85.0,69.0,0.36
1986-07-20,42934,82.0,68.0,0.0
1986-07-21,42935,89.0,75.0,0.0
1986-07-22,42936,88.0,71.0,0.0
1986-07-23,42937,89.0,69.0,0.0
1986-07-24,42938,87.0,72.0,0.0
1986-07-25,42939,86.0,72.0,0.0
1986-07-26,42940,90.0,72.0,0.97
1986-07-27,42941,85.0,69.0,0.31
1986-07-28,42942,86.0,72.0,0.0
1986-07-29,42943,88.0,70.0,0.14
1986-07-30,42944,83.0,65.0,0.45
1986-07-31,42945,68.0,63.0,0.8
1986-08-01,42946,83.0,65.0,0.23
1986-08-02,42947,85.0,65.0,1.2
1986-08-03,42948,85.0,68.0,0.0
1986-08-04,42949,86.0,68.0,0.0
1986-08-05,42950,85.0,68.0,0.0
1986-08-06,42951,85.0,72.0,0.0
1986-08-07,42952,81.0,73.0,0.13
1986-08-08,42953,89.0,74.0,0.0
1986-08-09,42954,87.0,72.0,0.0
1986-08-10,42955,86.0,68.0,0.48
1986-08-11,42956,84.0,71.0,0.04
1986-08-12,42957,79.0,66.0,0.0
1986-08-13,42958,80.0,62.0,0.0
1986-08-14,42959,83.0,62.0,0.0
1986-08-15,42960,82.0,66.0,0.0
1986-08-16,42961,83.0,71.0,0.03
1986-08-17,42962,86.0,72.0,0.16
1986-08-18,42963,81.0,70.0,0.16
1986-08-19,42964,85.0,70.0,0.0
1986-08-20,42965,82.0,68.0,0.03
1986-08-21,42966,69.0,63.0,1.13
1986-08-22,42967,82.0,61.0,0.0
1986-08-23,42968,83.0,62.0,0.4
1986-08-24,42969,75.0,62.0,0.0
1986-08-25,42970,76.0,58.0,0.0
1986-08-26,42971,78.0,62.0,0.0
1986-08-27,42972,81.0,71.0,0.0
1986-08-28,42973,71.0,52.0,0.25
1986-08-29,42974,68.0,50.0,0.0
1986-08-30,42975,76.0,51.0,0.0
1986-08-31,42976,79.0,54.0,0.0
1986-09-01,42977,78.0,58.0,0.0
1986-09-02,42978,71.0,64.0,0.0
1986-09-03,42979,75.0,62.0,0.06
1986-09-04,42980,69.0,62.0,0.01
1986-09-05,42981,76.0,63.0,0.95
1986-09-06,42982,81.0,65.0,0.0
1986-09-07,42983,73.0,58.0,0.0
1986-09-08,42984,71.0,54.0,0.0
1986-09-09,42985,75.0,52.0,0.0
1986-09-10,42986,76.0,58.0,0.0
1986-09-11,42987,85.0,67.0,0.0
1986-09-12,42988,85.0,68.0,0.0
1986-09-13,42989,78.0,58.0,0.0
1986-09-14,42990,70.0,55.0,0.0
1986-09-15,42991,76.0,54.0,0.0
1986-09-16,42992,69.0,50.0,0.05
1986-09-17,42993,69.0,45.0,0.0
1986-09-18,42994,69.0,52.0,0.0
1986-09-19,42995,76.0,60.0,0.01
1986-09-20,42996,75.0,59.0,0.0
1986-09-21,42997,79.0,60.0,0.0
1986-09-22,42998,67.0,55.0,0.01
1986-09-23,42999,82.0,63.0,0.06
1986-09-24,43000,83.0,67.0,0.0
1986-09-25,43001,79.0,65.0,0.0
1986-09-26,43002,84.0,65.0,0.54
1986-09-27,43003,74.0,59.0,0.51
1986-09-28,43004,68.0,59.0,0.0
1986-09-29,43005,78.0,64.0,0.0
1986-09-30,43006,89.0,69.0,0.0
1986-10-01,43007,84.0,63.0,0.04
1986-10-02,43008,76.0,63.0,0.02
1986-10-03,43009,69.0,60.0,0.68
1986-10-04,43010,83.0,69.0,0.03
1986-10-05,43011,71.0,56.0,0.0
1986-10-06,43012,63.0,45.0,0.0
1986-10-07,43013,60.0,41.0,0.0
1986-10-08,43014,72.0,50.0,0.0
1986-10-09,43015,79.0,52.0,0.0
1986-10-10,43016,55.0,42.0,0.0
1986-10-11,43017,59.0,41.0,0.0
1986-10-12,43018,63.0,48.0,0.0
1986-10-13,43019,64.0,59.0,0.13
1986-10-14,43020,73.0,55.0,0.36
1986-10-15,43021,59.0,47.0,0.0
1986-10-16,43022,62.0,45.0,0.0
1986-10-17,43023,60.0,49.0,0.0
1986-10-18,43024,58.0,46.0,0.0
1986-10-19,43025,64.0,41.0,0.0
1986-10-20,43026,67.0,46.0,0.0
1986-10-21,43027,72.0,47.0,0.0
1986-10-22,43028,70.0,54.0,0.0
1986-10-23,43029,75.0,57.0,0.0
1986-10-24,43030,64.0,50.0,0.0
1986-10-25,43031,57.0,41.0,0.0
1986-10-26,43032,55.0,49.0,0.64
1986-10-27,43033,54.0,49.0,0.02
1986-10-28,43034,68.0,53.0,0.0
1986-10-29,43035,71.0,49.0,0.0
1986-10-30,43036,65.0,45.0,0.0
1986-10-31,43037,53.0,38.0,0.0
1986-11-01,43038,64.0,48.0,0.0
1986-11-02,43039,65.0,43.0,0.06
1986-11-03,43040,52.0,40.0,0.0
1986-11-04,43041,56.0,44.0,0.1
1986-11-05,43042,46.0,35.0,0.64
1986-11-06,43043,52.0,44.0,0.18
1986-11-07,43044,54.0,42.0,0.0
1986-11-08,43045,63.0,53.0,0.61
1986-11-09,43046,73.0,53.0,0.26
1986-11-10,43047,53.0,39.0,0.0
1986-11-11,43048,44.0,38.0,0.83
1986-11-12,43049,51.0,38.0,0.0
1986-11-13,43050,42.0,24.0,0.0
1986-11-14,43051,38.0,22.0,0.0
1986-11-15,43052,44.0,29.0,0.0
1986-11-16,43053,55.0,42.0,0.0
1986-11-17,43054,55.0,43.0,0.0
1986-11-18,43055,52.0,40.0,0.66
1986-11-19,43056,40.0,27.0,0.41
1986-11-20,43057,57.0,26.0,0.94
1986-11-21,43058,57.0,36.0,0.24
1986-11-22,43059,47.0,35.0,0.0
1986-11-23,43060,54.0,37.0,0.0
1986-11-24,43061,52.0,43.0,0.2
1986-11-25,43062,52.0,39.0,0.0
1986-11-26,43063,63.0,42.0,1.72
1986-11-27,43064,57.0,40.0,0.0
1986-11-28,43065,53.0,37.0,0.0
1986-11-29,43066,55.0,40.0,0.0
1986-11-30,43067,47.0,30.0,0.0
1986-12-01,43068,38.0,24.0,0.0
1986-12-02,43069,53.0,35.0,1.62
1986-12-03,43070,59.0,46.0,1.11
1986-12-04,43071,47.0,36.0,0.0
1986-12-05,43072,42.0,33.0,0.0
1986-12-06,43073,43.0,30.0,0.0
1986-12-07,43074,45.0,36.0,0.0
1986-12-08,43075,47.0,33.0,0.03
1986-12-09,43076,51.0,32.0,0.83
1986-12-10,43077,54.0,38.0,0.02
1986-12-11,43078,38.0,33.0,0.23
1986-12-12,43079,39.0,34.0,0.0
1986-12-13,43080,35.0,20.0,0.0
1986-12-14,43081,35.0,19.0,0.0
1986-12-15,43082,46.0,30.0,0.0
1986-12-16,43083,47.0,38.0,0.0
1986-12-17,43084,44.0,40.0,0.0
1986-12-18,43085,44.0,37.0,1.01
1986-12-19,43086,47.0,37.0,0.08
1986-12-20,43087,41.0,36.0,0.0
1986-12-21,43088,41.0,30.0,0.0
1986-12-22,43089,40.0,27.0,0.0
1986-12-23,43090,49.0,31.0,0.0
1986-12-24,43091,43.0,34.0,0.48
1986-12-25,43092,53.0,43.0,0.57
1986-12-26,43093,46.0,39.0,0.0
1986-12-27,43094,44.0,36.0,0.0
1986-12-28,43095,38.0,34.0,0.0
1986-12-29,43096,43.0,32.0,0.0
1986-12-30,43097,40.0,34.0,0.18
1986-12-31,43098,45.0,34.0,0.0
1987-01-01,43099,38.0,32.0,0.55
1987-01-02,43100,38.0,32.0,1.68
1987-01-03,43101,40.0,30.0,0.01
1987-01-04,43102,34.0,26.0,0.0
1987-01-05,43103,38.0,24.0,0.0
1987-01-06,43104,41.0,28.0,0.0
1987-01-07,43105,47.0,36.0,0.0
1987-01-08,43106,39.0,31.0,0.0
1987-01-09,43107,38.0,34.0,0.0
1987-01-10,43108,42.0,36.0,0.36
1987-01-11,43109,40.0,34.0,0.0
1987-01-12,43110,39.0,34.0,0.0
1987-01-13,43111,43.0,35.0,0.0
1987-01-14,43112,54.0,33.0,0.0
1987-01-15,43113,57.0,46.0,0.0
1987-01-16,43114,50.0,28.0,0.0
1987-01-17,43115,33.0,22.0,0.0
1987-01-18,43116,38.0,28.0,0.55
1987-01-19,43117,38.0,28.0,0.86
1987-01-20,43118,31.0,27.0,0.0
1987-01-21,43119,36.0,30.0,0.0
1987-01-22,43120,33.0,28.0,1.05
1987-01-23,43121,36.0,16.0,0.0
1987-01-24,43122,19.0,10.0,0.0
1987-01-25,43123,25.0,8.0,0.0
1987-01-26,43124,24.0,16.0,0.3
1987-01-27,43125,26.0,10.0,0.0
1987-01-28,43126,31.0,13.0,0.0
1987-01-29,43127,40.0,23.0,0.0
1987-01-30,43128,38.0,31.0,0.45
1987-01-31,43129,37.0,30.0,0.0
1987-02-01,43130,37.0,27.0,0.0
1987-02-02,43131,50.0,33.0,0.0
1987-02-03,43132,52.0,38.0,0.0
1987-02-04,43133,44.0,31.0,0.0
1987-02-05,43134,34.0,23.0,0.0
1987-02-06,43135,47.0,30.0,0.0
1987-02-07,43136,50.0,35.0,0.0
1987-02-08,43137,44.0,34.0,0.0
1987-02-09,43138,40.0,18.0,0.23
1987-02-10,43139,37.0,18.0,0.0
1987-02-11,43140,41.0,30.0,0.0
1987-02-12,43141,37.0,28.0,0.25
1987-02-13,43142,29.0,17.0,0.0
1987-02-14,43143,32.0,13.0,0.0
1987-02-15,43144,22.0,4.0,0.0
1987-02-16,43145,32.0,7.0,0.0
1987-02-17,43146,39.0,18.0,0.0
1987-02-18,43147,42.0,26.0,0.0
1987-02-19,43148,38.0,23.0,0.0
1987-02-20,43149,40.0,26.0,0.0
1987-02-21,43150,46.0,26.0,0.0
1987-02-22,43151,49.0,31.0,0.0
1987-02-23,43152,42.0,32.0,0.5
1987-02-24,43153,44.0,31.0,0.0
1987-02-25,43154,43.0,27.0,0.0
1987-02-26,43155,46.0,27.0,0.0
1987-02-27,43156,43.0,30.0,0.0
1987-02-28,43157,43.0,33.0,0.03
1987-03-01,43158,52.0,37.0,2.36
1987-03-02,43159,47.0,37.0,0.0
1987-03-03,43160,45.0,34.0,0.0
1987-03-04,43161,41.0,30.0,0.0
1987-03-05,43162,41.0,27.0,0.0
1987-03-06,43163,56.0,31.0,0.0
1987-03-07,43164,71.0,45.0,0.0
1987-03-08,43165,76.0,54.0,0.0
1987-03-09,43166,62.0,23.0,0.0
1987-03-10,43167,28.0,15.0,0.0
1987-03-11,43168,35.0,16.0,0.0
1987-03-12,43169,33.0,31.0,0.21
1987-03-13,43170,40.0,32.0,0.01
1987-03-14,43171,46.0,31.0,0.0
1987-03-15,43172,49.0,34.0,0.0
1987-03-16,43173,46.0,30.0,0.0
1987-03-17,43174,48.0,31.0,0.0
1987-03-18,43175,55.0,34.0,0.0
1987-03-19,43176,57.0,33.0,0.0
1987-03-20,43177,48.0,35.0,0.0
1987-03-21,43178,49.0,34.0,0.04
1987-03-22,43179,56.0,38.0,0.03
1987-03-23,43180,66.0,43.0,0.0
1987-03-24,43181,71.0,41.0,0.0
1987-03-25,43182,70.0,50.0,0.0
1987-03-26,43183,67.0,49.0,0.0
1987-03-27,43184,67.0,51.0,0.0
1987-03-28,43185,63.0,47.0,0.28
1987-03-29,43186,65.0,50.0,0.0
1987-03-30,43187,61.0,48.0,0.4
1987-03-31,43188,59.0,37.0,1.6
1987-04-01,43189,48.0,31.0,0.0
1987-04-02,43190,57.0,37.0,0.0
1987-04-03,43191,59.0,43.0,0.49
1987-04-04,43192,56.0,44.0,1.99
1987-04-05,43193,58.0,42.0,0.01
1987-04-06,43194,46.0,42.0,0.55
1987-04-07,43195,57.0,43.0,0.19
1987-04-08,43196,56.0,45.0,0.0
1987-04-09,43197,61.0,46.0,0.0
1987-04-10,43198,72.0,48.0,0.0
1987-04-11,43199,77.0,51.0,0.0
1987-04-12,43200,71.0,51.0,0.5
1987-04-13,43201,54.0,44.0,0.21
1987-04-14,43202,68.0,45.0,0.0
1987-04-15,43203,62.0,47.0,0.0
1987-04-16,43204,49.0,44.0,0.01
1987-04-17,43205,52.0,44.0,0.61
1987-04-18,43206,65.0,52.0,0.08
1987-04-19,43207,76.0,57.0,0.0
1987-04-20,43208,75.0,57.0,0.0
1987-04-21,43209,77.0,57.0,0.0
1987-04-22,43210,69.0,50.0,0.0
1987-04-23,43211,53.0,47.0,0.0
1987-04-24,43212,62.0,46.0,0.64
1987-04-25,43213,59.0,44.0,0.24
1987-04-26,43214,66.0,44.0,0.0
1987-04-27,43215,60.0,42.0,0.0
1987-04-28,43216,44.0,40.0,0.34
1987-04-29,43217,64.0,40.0,0.04
1987-04-30,43218,58.0,49.0,0.0
1987-05-01,43219,67.0,44.0,0.0
1987-05-02,43220,63.0,52.0,0.0
1987-05-03,43221,59.0,48.0,0.39
1987-05-04,43222,48.0,44.0,0.41
1987-05-05,43223,50.0,44.0,0.05
1987-05-06,43224,64.0,47.0,0.02
1987-05-07,43225,81.0,50.0,0.02
1987-05-08,43226,69.0,52.0,0.0
1987-05-09,43227,79.0,50.0,0.0
1987-05-10,43228,90.0,60.0,0.0
1987-05-11,43229,78.0,61.0,0.0
1987-05-12,43230,88.0,61.0,0.0
1987-05-13,43231,68.0,46.0,0.0
1987-05-14,43232,70.0,43.0,0.0
1987-05-15,43233,77.0,55.0,0.08
1987-05-16,43234,71.0,48.0,0.0
1987-05-17,43235,87.0,58.0,0.0
1987-05-18,43236,81.0,55.0,0.22
1987-05-19,43237,56.0,51.0,0.16
1987-05-20,43238,55.0,51.0,0.06
1987-05-21,43239,73.0,53.0,0.0
1987-05-22,43240,79.0,57.0,0.0
1987-05-23,43241,79.0,56.0,0.04
1987-05-24,43242,76.0,54.0,0.0
1987-05-25,43243,63.0,53.0,0.0
1987-05-26,43244,61.0,52.0,0.0
1987-05-27,43245,61.0,53.0,0.0
1987-05-28,43246,86.0,56.0,0.0
1987-05-29,43247,96.0,71.0,0.0
1987-05-30,43248,97.0,74.0,0.0
1987-05-31,43249,94.0,76.0,0.0
1987-06-01,43250,93.0,72.0,0.0
1987-06-02,43251,78.0,65.0,0.1
1987-06-03,43252,66.0,59.0,0.0
1987-06-04,43253,63.0,59.0,1.21
1987-06-05,43254,81.0,62.0,0.0
1987-06-06,43255,76.0,61.0,0.0
1987-06-07,43256,71.0,60.0,0.02
1987-06-08,43257,89.0,63.0,0.01
1987-06-09,43258,80.0,61.0,0.09
1987-06-10,43259,77.0,56.0,0.0
1987-06-11,43260,78.0,56.0,0.0
1987-06-12,43261,73.0,65.0,0.1
1987-06-13,43262,85.0,69.0,0.01
1987-06-14,43263,88.0,65.0,0.0
1987-06-15,43264,94.0,73.0,0.01
1987-06-16,43265,88.0,68.0,0.0
1987-06-17,43266,82.0,65.0,0.0
1987-06-18,43267,88.0,63.0,0.0
1987-06-19,43268,89.0,68.0,0.0
1987-06-20,43269,96.0,74.0,0.0
1987-06-21,43270,78.0,69.0,1.35
1987-06-22,43271,76.0,68.0,0.11
1987-06-23,43272,86.0,63.0,0.0
1987-06-24,43273,82.0,58.0,0.0
1987-06-25,43274,90.0,65.0,0.0
1987-06-26,43275,65.0,61.0,0.05
1987-06-27,43276,73.0,65.0,0.79
1987-06-28,43277,77.0,61.0,0.0
1987-06-29,43278,87.0,65.0,0.0
1987-06-30,43279,91.0,71.0,0.09
1987-07-01,43280,86.0,68.0,0.48
1987-07-02,43281,69.0,64.0,0.77
1987-07-03,43282,88.0,65.0,0.12
1987-07-04,43283,87.0,74.0,0.0
1987-07-05,43284,87.0,68.0,0.0
1987-07-06,43285,79.0,65.0,0.0
1987-07-07,43286,71.0,65.0,0.01
1987-07-08,43287,85.0,69.0,1.1
1987-07-09,43288,94.0,72.0,0.04
1987-07-10,43289,92.0,74.0,0.0
1987-07-11,43290,93.0,76.0,0.0
1987-07-12,43291,89.0,75.0,0.0
1987-07-13,43292,89.0,73.0,0.0
1987-07-14,43293,84.0,66.0,0.96
1987-07-15,43294,80.0,63.0,0.0
1987-07-16,43295,79.0,65.0,0.0
1987-07-17,43296,85.0,60.0,0.0
